DATES,EMBI
23/04/2026,152.496
22/04/2026,152.308
21/04/2026,150.858
20/04/2026,146.913
17/04/2026,147.384
16/04/2026,151.753
15/04/2026,148.871
14/04/2026,147.018
13/04/2026,153.653
10/04/2026,151.034
09/04/2026,149.692
08/04/2026,156.443
07/04/2026,183.377
06/04/2026,185.994
03/04/2026,186.194
02/04/2026,184.259
01/04/2026,186.998
31/03/2026,199.846
30/03/2026,205.433
27/03/2026,200.332
26/03/2026,191.428
25/03/2026,184.54
24/03/2026,196.706
23/03/2026,197.535
20/03/2026,200.051
19/03/2026,179.003
18/03/2026,170.082
17/03/2026,167.346
16/03/2026,169.642
13/03/2026,167.062
12/03/2026,156.508
11/03/2026,150.649
10/03/2026,147.789
09/03/2026,157.77
06/03/2026,155.447
05/03/2026,149.045
04/03/2026,145.188
03/03/2026,150.046
02/03/2026,143.623
27/02/2026,142.216
26/02/2026,138.67
25/02/2026,137.035
24/02/2026,140.391
23/02/2026,139.608
20/02/2026,140.115
19/02/2026,141.002
18/02/2026,138.341
17/02/2026,139.255
16/02/2026,138.013
13/02/2026,138.221
12/02/2026,137.985
11/02/2026,138.179
10/02/2026,137.424
09/02/2026,138.49
06/02/2026,140.575
05/02/2026,140.899
04/02/2026,138.603
03/02/2026,137.163
02/02/2026,137.437
30/01/2026,137.675
29/01/2026,137.689
28/01/2026,135.743
27/01/2026,134.535
26/01/2026,134.232
23/01/2026,135.834
22/01/2026,134.55
21/01/2026,137.204
20/01/2026,140.156
19/01/2026,142.324
16/01/2026,138.038
15/01/2026,135.83
14/01/2026,138.358
13/01/2026,135.707
12/01/2026,135.879
09/01/2026,135.988
08/01/2026,136.519
07/01/2026,134.928
06/01/2026,133.128
05/01/2026,130.954
02/01/2026,133.668
01/01/2026,135.323
31/12/2025,135.432
30/12/2025,135.5
29/12/2025,135.364
26/12/2025,134.914
25/12/2025,134.829
24/12/2025,134.662
23/12/2025,134.924
22/12/2025,134.977
19/12/2025,136.423
18/12/2025,135.853
17/12/2025,135.558
16/12/2025,135.178
15/12/2025,134.556
12/12/2025,137.4
11/12/2025,137.476
10/12/2025,140.618
09/12/2025,140.585
08/12/2025,138.915
05/12/2025,140.327
04/12/2025,142.17
03/12/2025,142.394
02/12/2025,142.614
01/12/2025,144.594
28/11/2025,144.727
27/11/2025,146.949
26/11/2025,145.877
25/11/2025,148.441
24/11/2025,146.968
21/11/2025,146.028
20/11/2025,142.882
19/11/2025,144.464
18/11/2025,146.341
17/11/2025,143.832
14/11/2025,144.715
13/11/2025,142.7
12/11/2025,145.507
11/11/2025,151.046
10/11/2025,151.138
07/11/2025,156.515
06/11/2025,155.022
05/11/2025,151.949
04/11/2025,154.867
03/11/2025,149.791
31/10/2025,151.363
30/10/2025,151.6
29/10/2025,150.717
28/10/2025,152.485
27/10/2025,154.425
24/10/2025,158.43
23/10/2025,161.976
22/10/2025,163.667
21/10/2025,161.299
20/10/2025,165.604
17/10/2025,170.024
16/10/2025,165.984
15/10/2025,167.372
14/10/2025,173.43
13/10/2025,172.049
10/10/2025,173.655
09/10/2025,166.439
08/10/2025,163.727
07/10/2025,165.545
06/10/2025,164.79
03/10/2025,163.04
02/10/2025,164.361
01/10/2025,165.969
30/09/2025,166.624
29/09/2025,166.754
26/09/2025,169.382
25/09/2025,170.032
24/09/2025,168.429
23/09/2025,167.285
22/09/2025,167.338
19/09/2025,149.532
18/09/2025,148.204
17/09/2025,149.562
16/09/2025,150.387
15/09/2025,151.004
12/09/2025,156.978
11/09/2025,159.752
10/09/2025,165.944
09/09/2025,167.043
08/09/2025,168.75
05/09/2025,169.948
04/09/2025,172.554
03/09/2025,174.698
02/09/2025,176.721
01/09/2025,175.415
29/08/2025,175.424
28/08/2025,174.31
27/08/2025,175.87
26/08/2025,175.74
25/08/2025,173.922
22/08/2025,173.88
21/08/2025,179.352
20/08/2025,177.139
19/08/2025,174.003
18/08/2025,174.106
15/08/2025,174.797
14/08/2025,175.146
13/08/2025,174.866
12/08/2025,178.927
11/08/2025,181.257
08/08/2025,183.95
07/08/2025,184.802
06/08/2025,187.727
05/08/2025,188.589
04/08/2025,189.954
01/08/2025,192.187
31/07/2025,187.759
30/07/2025,183.622
29/07/2025,183.744
28/07/2025,184.067
25/07/2025,186.209
24/07/2025,184.66
23/07/2025,185.721
22/07/2025,187.658
21/07/2025,190.628
18/07/2025,191.123
17/07/2025,194.034
16/07/2025,196.063
15/07/2025,193.736
14/07/2025,195.671
11/07/2025,194.729
10/07/2025,187.107
09/07/2025,188.699
08/07/2025,189.887
07/07/2025,189.082
04/07/2025,184.038
03/07/2025,183.409
02/07/2025,184.134
01/07/2025,184.858
30/06/2025,187.422
27/06/2025,189.797
26/06/2025,192.41
25/06/2025,189.714
24/06/2025,188.059
23/06/2025,195.671
20/06/2025,197.005
19/06/2025,199.152
18/06/2025,193.763
17/06/2025,188.993
16/06/2025,187.639
13/06/2025,191.84
12/06/2025,190.596
11/06/2025,187.383
10/06/2025,189.881
09/06/2025,190.623
06/06/2025,193.249
05/06/2025,197.781
04/06/2025,199.416
03/06/2025,203.532
02/06/2025,205.268
30/05/2025,206.264
29/05/2025,205.721
28/05/2025,210.355
27/05/2025,209.509
26/05/2025,213.944
23/05/2025,214.379
22/05/2025,212.888
21/05/2025,211.312
20/05/2025,208.616
19/05/2025,208.476
16/05/2025,206.186
15/05/2025,209.092
14/05/2025,206.789
13/05/2025,210.04
12/05/2025,216.156
09/05/2025,228.66
08/05/2025,227.091
07/05/2025,230.331
06/05/2025,235.48
05/05/2025,242.313
02/05/2025,237.787
01/05/2025,242.751
30/04/2025,244.673
29/04/2025,245.181
28/04/2025,238.593
25/04/2025,241.311
24/04/2025,241.08
23/04/2025,244.297
22/04/2025,254.716
21/04/2025,253.261
18/04/2025,253.953
17/04/2025,253.665
16/04/2025,256.894
15/04/2025,255.369
14/04/2025,261.096
11/04/2025,277.472
10/04/2025,264.996
09/04/2025,285.348
08/04/2025,266.804
07/04/2025,281.986
04/04/2025,275.603
03/04/2025,254.2
02/04/2025,238.605
01/04/2025,229.002
31/03/2025,229.192
28/03/2025,228.59
27/03/2025,218.472
26/03/2025,212.429
25/03/2025,211.189
24/03/2025,214.079
21/03/2025,217.995
20/03/2025,214.364
19/03/2025,200.436
18/03/2025,200.911
17/03/2025,201.334
14/03/2025,203.115
13/03/2025,205.306
12/03/2025,205.477
11/03/2025,205.558
10/03/2025,205.442
07/03/2025,201.235
06/03/2025,199.972
05/03/2025,197.661
04/03/2025,201.041
03/03/2025,195.863
28/02/2025,195.925
27/02/2025,194.516
26/02/2025,194.471
25/02/2025,197.425
24/02/2025,195.554
21/02/2025,196.622
20/02/2025,196.461
19/02/2025,196.937
18/02/2025,193.239
17/02/2025,192.282
14/02/2025,193.12
13/02/2025,199.699
12/02/2025,203.838
11/02/2025,204.364
10/02/2025,203.002
07/02/2025,200.713
06/02/2025,201.289
05/02/2025,201.031
04/02/2025,200.381
03/02/2025,203.295
31/01/2025,195.016
30/01/2025,194.044
29/01/2025,195.415
28/01/2025,195.981
27/01/2025,199.138
24/01/2025,191.836
23/01/2025,194.14
22/01/2025,192.689
21/01/2025,192.358
20/01/2025,194.252
17/01/2025,196.015
16/01/2025,196.842
15/01/2025,196.537
14/01/2025,202.58
13/01/2025,203.32
10/01/2025,199.258
09/01/2025,195.589
08/01/2025,196.628
07/01/2025,193.639
06/01/2025,190.351
03/01/2025,191.909
02/01/2025,192.492
01/01/2025,192.572
31/12/2024,192.67
30/12/2024,191.955
27/12/2024,191.448
26/12/2024,190.687
25/12/2024,190.679
24/12/2024,190.817
23/12/2024,191.403
20/12/2024,189.42
19/12/2024,187.485
18/12/2024,183.518
17/12/2024,183.202
16/12/2024,180.359
13/12/2024,180.013
12/12/2024,176.616
11/12/2024,177.061
10/12/2024,179.139
09/12/2024,178.023
06/12/2024,178.022
05/12/2024,183.487
04/12/2024,184.015
03/12/2024,184.518
02/12/2024,184.891
29/11/2024,184.928
28/11/2024,186.107
27/11/2024,185.884
26/11/2024,185.982
25/11/2024,185.426
22/11/2024,188.702
21/11/2024,187.764
20/11/2024,188.369
19/11/2024,189.377
18/11/2024,189.34
15/11/2024,191.057
14/11/2024,187.483
13/11/2024,186.28
12/11/2024,185.478
11/11/2024,182.6
08/11/2024,184.213
07/11/2024,183.906
06/11/2024,191.145
05/11/2024,193.009
04/11/2024,192.302
01/11/2024,190.336
31/10/2024,191.473
30/10/2024,188.12
29/10/2024,188.401
28/10/2024,187.266
25/10/2024,185.897
24/10/2024,186.509
23/10/2024,190.347
22/10/2024,185.317
21/10/2024,183.639
18/10/2024,181.912
17/10/2024,180.735
16/10/2024,179.542
15/10/2024,179.326
14/10/2024,181.037
11/10/2024,180.261
10/10/2024,179.717
09/10/2024,176.811
08/10/2024,179.545
07/10/2024,179.788
04/10/2024,180.29
03/10/2024,182.586
02/10/2024,181.904
01/10/2024,179.143
30/09/2024,177.901
27/09/2024,177.675
26/09/2024,178.939
25/09/2024,182.867
24/09/2024,183.674
23/09/2024,188.989
20/09/2024,191.831
19/09/2024,174.362
18/09/2024,180.699
17/09/2024,180.494
16/09/2024,184.233
13/09/2024,184.695
12/09/2024,186.752
11/09/2024,191.813
10/09/2024,191.097
09/09/2024,186.233
06/09/2024,185.765
05/09/2024,185.796
04/09/2024,188.903
03/09/2024,189.622
02/09/2024,183.921
30/08/2024,183.183
29/08/2024,183.876
28/08/2024,184.38
27/08/2024,183.952
26/08/2024,185.411
23/08/2024,184.954
22/08/2024,187.532
21/08/2024,188.832
20/08/2024,189.423
19/08/2024,188.773
16/08/2024,193.433
15/08/2024,195.833
14/08/2024,201.383
13/08/2024,204.896
12/08/2024,202.596
09/08/2024,203.563
08/08/2024,206.579
07/08/2024,209.196
06/08/2024,215.4
05/08/2024,216.515
02/08/2024,208.193
01/08/2024,201.983
31/07/2024,196.31
30/07/2024,198.391
29/07/2024,198.921
26/07/2024,198.772
25/07/2024,203.0
24/07/2024,201.279
23/07/2024,198.266
22/07/2024,198.969
19/07/2024,200.752
18/07/2024,200.208
17/07/2024,199.608
16/07/2024,197.255
15/07/2024,195.792
12/07/2024,195.438
11/07/2024,197.184
10/07/2024,200.253
09/07/2024,201.828
08/07/2024,200.063
05/07/2024,203.713
04/07/2024,205.394
03/07/2024,205.013
02/07/2024,210.516
01/07/2024,209.79
28/06/2024,209.075
27/06/2024,213.934
26/06/2024,211.491
25/06/2024,210.223
24/06/2024,211.033
21/06/2024,210.437
20/06/2024,210.069
19/06/2024,208.267
18/06/2024,212.612
17/06/2024,219.758
14/06/2024,222.283
13/06/2024,221.85
12/06/2024,217.022
11/06/2024,225.594
10/06/2024,230.24
07/06/2024,234.589
06/06/2024,240.325
05/06/2024,241.632
04/06/2024,238.083
03/06/2024,233.584
31/05/2024,240.731
30/05/2024,233.671
29/05/2024,228.385
28/05/2024,223.063
27/05/2024,225.565
24/05/2024,225.653
23/05/2024,225.122
22/05/2024,217.372
21/05/2024,217.221
20/05/2024,218.176
17/05/2024,220.747
16/05/2024,217.191
15/05/2024,220.386
14/05/2024,227.039
13/05/2024,225.021
10/05/2024,227.536
09/05/2024,225.945
08/05/2024,228.228
07/05/2024,224.563
06/05/2024,230.852
03/05/2024,230.777
02/05/2024,239.161
01/05/2024,244.509
30/04/2024,241.759
29/04/2024,236.791
26/04/2024,243.173
25/04/2024,253.878
24/04/2024,252.486
23/04/2024,247.001
22/04/2024,250.875
19/04/2024,254.712
18/04/2024,256.64
17/04/2024,255.16
16/04/2024,263.48
15/04/2024,260.585
12/04/2024,256.974
11/04/2024,255.324
10/04/2024,244.62
09/04/2024,242.499
08/04/2024,248.946
05/04/2024,249.292
04/04/2024,250.415
03/04/2024,256.375
02/04/2024,263.362
01/04/2024,259.604
29/03/2024,258.886
28/03/2024,258.917
27/03/2024,257.919
26/03/2024,256.39
25/03/2024,255.852
22/03/2024,254.199
21/03/2024,245.683
20/03/2024,251.793
19/03/2024,233.366
18/03/2024,227.76
15/03/2024,222.326
14/03/2024,221.632
13/03/2024,222.06
12/03/2024,224.329
11/03/2024,229.241
08/03/2024,226.013
07/03/2024,228.76
06/03/2024,228.516
05/03/2024,233.249
04/03/2024,231.112
01/03/2024,230.074
29/02/2024,231.275
28/02/2024,232.99
27/02/2024,234.702
26/02/2024,234.88
23/02/2024,231.222
22/02/2024,227.711
21/02/2024,230.842
20/02/2024,239.97
19/02/2024,235.98
16/02/2024,236.218
15/02/2024,236.916
14/02/2024,241.224
13/02/2024,244.83
12/02/2024,236.82
09/02/2024,235.527
08/02/2024,231.607
07/02/2024,228.201
06/02/2024,230.909
05/02/2024,234.293
02/02/2024,230.34
01/02/2024,232.741
31/01/2024,230.942
30/01/2024,224.33
29/01/2024,223.69
26/01/2024,222.601
25/01/2024,223.539
24/01/2024,224.194
23/01/2024,228.597
22/01/2024,221.878
19/01/2024,222.844
18/01/2024,224.612
17/01/2024,229.744
16/01/2024,227.439
15/01/2024,221.455
12/01/2024,220.859
11/01/2024,218.081
10/01/2024,219.762
09/01/2024,226.898
08/01/2024,224.398
05/01/2024,223.464
04/01/2024,227.95
03/01/2024,227.705
02/01/2024,214.143
01/01/2024,202.166
29/12/2023,203.16
28/12/2023,206.003
27/12/2023,206.532
26/12/2023,207.509
25/12/2023,206.864
22/12/2023,206.645
21/12/2023,207.823
20/12/2023,206.949
19/12/2023,210.826
18/12/2023,213.502
15/12/2023,209.552
14/12/2023,208.481
13/12/2023,228.235
12/12/2023,236.757
11/12/2023,237.214
08/12/2023,234.038
07/12/2023,233.497
06/12/2023,234.168
05/12/2023,237.673
04/12/2023,236.028
01/12/2023,234.917
30/11/2023,238.271
29/11/2023,233.494
28/11/2023,243.763
27/11/2023,243.406
24/11/2023,241.499
23/11/2023,242.736
22/11/2023,243.22
21/11/2023,236.551
20/11/2023,237.278
17/11/2023,242.624
16/11/2023,247.477
15/11/2023,250.283
14/11/2023,253.901
13/11/2023,265.619
10/11/2023,264.99
09/11/2023,261.926
08/11/2023,263.239
07/11/2023,264.427
06/11/2023,258.523
03/11/2023,252.598
02/11/2023,256.107
01/11/2023,271.451
31/10/2023,278.927
30/10/2023,284.242
27/10/2023,284.68
26/10/2023,287.884
25/10/2023,287.644
24/10/2023,281.665
23/10/2023,290.575
20/10/2023,294.843
19/10/2023,289.626
18/10/2023,284.664
17/10/2023,279.028
16/10/2023,277.585
13/10/2023,282.077
12/10/2023,273.701
11/10/2023,272.574
10/10/2023,272.841
09/10/2023,289.162
06/10/2023,289.22
05/10/2023,294.955
04/10/2023,294.373
03/10/2023,296.217
02/10/2023,289.251
29/09/2023,280.856
28/09/2023,285.0
27/09/2023,286.645
26/09/2023,279.25
25/09/2023,269.759
22/09/2023,265.538
21/09/2023,270.476
20/09/2023,259.544
19/09/2023,244.742
18/09/2023,248.954
15/09/2023,247.4
14/09/2023,246.048
13/09/2023,247.996
12/09/2023,249.481
11/09/2023,242.768
08/09/2023,246.471
07/09/2023,255.141
06/09/2023,251.648
05/09/2023,245.189
04/09/2023,241.196
01/09/2023,244.148
31/08/2023,247.52
30/08/2023,241.955
29/08/2023,241.561
28/08/2023,251.585
25/08/2023,252.544
24/08/2023,253.372
23/08/2023,256.186
22/08/2023,266.432
21/08/2023,269.654
18/08/2023,267.237
17/08/2023,262.532
16/08/2023,258.961
15/08/2023,262.179
14/08/2023,253.861
11/08/2023,244.347
10/08/2023,241.82
09/08/2023,248.979
08/08/2023,251.535
07/08/2023,243.74
04/08/2023,241.991
03/08/2023,248.0
02/08/2023,249.349
01/08/2023,241.316
31/07/2023,230.107
28/07/2023,230.376
27/07/2023,235.933
26/07/2023,242.882
25/07/2023,243.838
24/07/2023,246.156
21/07/2023,248.24
20/07/2023,249.159
19/07/2023,248.053
18/07/2023,251.938
17/07/2023,252.491
14/07/2023,252.493
13/07/2023,251.656
12/07/2023,255.259
11/07/2023,264.518
10/07/2023,271.016
07/07/2023,272.611
06/07/2023,272.916
05/07/2023,265.136
04/07/2023,261.833
03/07/2023,264.035
30/06/2023,267.145
29/06/2023,271.916
28/06/2023,274.487
27/06/2023,272.433
26/06/2023,278.052
23/06/2023,278.449
22/06/2023,274.805
21/06/2023,271.029
20/06/2023,272.137
19/06/2023,266.415
16/06/2023,260.442
15/06/2023,262.514
14/06/2023,255.292
13/06/2023,261.796
12/06/2023,261.205
09/06/2023,268.432
08/06/2023,275.811
07/06/2023,279.864
06/06/2023,283.14
05/06/2023,286.543
02/06/2023,294.025
01/06/2023,317.749
31/05/2023,319.47
30/05/2023,315.283
29/05/2023,317.349
26/05/2023,317.444
25/05/2023,323.095
24/05/2023,319.744
23/05/2023,318.312
22/05/2023,317.562
19/05/2023,322.791
18/05/2023,324.695
17/05/2023,326.508
16/05/2023,316.177
15/05/2023,311.922
12/05/2023,321.176
11/05/2023,313.719
10/05/2023,299.498
09/05/2023,292.405
08/05/2023,287.715
05/05/2023,288.634
04/05/2023,291.791
03/05/2023,285.03
02/05/2023,287.324
01/05/2023,281.428
28/04/2023,281.286
27/04/2023,283.108
26/04/2023,287.934
25/04/2023,288.221
24/04/2023,289.57
21/04/2023,287.604
20/04/2023,288.096
19/04/2023,284.519
18/04/2023,281.919
17/04/2023,278.952
14/04/2023,275.212
13/04/2023,277.719
12/04/2023,277.019
11/04/2023,283.496
10/04/2023,291.051
07/04/2023,290.948
06/04/2023,291.125
05/04/2023,288.692
04/04/2023,280.839
03/04/2023,273.018
31/03/2023,272.954
30/03/2023,281.255
29/03/2023,288.566
28/03/2023,298.712
27/03/2023,299.049
24/03/2023,303.822
23/03/2023,293.607
22/03/2023,295.427
21/03/2023,295.208
20/03/2023,309.716
17/03/2023,288.482
16/03/2023,279.846
15/03/2023,294.146
14/03/2023,268.911
13/03/2023,272.476
10/03/2023,262.224
09/03/2023,249.211
08/03/2023,245.731
07/03/2023,244.436
06/03/2023,237.513
03/03/2023,244.595
02/03/2023,253.633
01/03/2023,248.387
28/02/2023,258.245
27/02/2023,257.78
24/02/2023,264.762
23/02/2023,258.864
22/02/2023,263.303
21/02/2023,267.625
20/02/2023,259.057
17/02/2023,259.112
16/02/2023,251.442
15/02/2023,249.738
14/02/2023,251.933
13/02/2023,254.625
10/02/2023,257.74
09/02/2023,248.535
08/02/2023,254.341
07/02/2023,253.277
06/02/2023,252.68
03/02/2023,244.451
02/02/2023,234.61
01/02/2023,247.857
31/01/2023,255.865
30/01/2023,257.609
27/01/2023,252.015
26/01/2023,256.579
25/01/2023,259.088
24/01/2023,258.0
23/01/2023,254.647
20/01/2023,260.131
19/01/2023,264.026
18/01/2023,255.028
17/01/2023,256.923
16/01/2023,250.646
13/01/2023,244.471
12/01/2023,241.516
11/01/2023,240.214
10/01/2023,247.366
09/01/2023,238.88
06/01/2023,251.091
05/01/2023,252.417
04/01/2023,243.837
03/01/2023,244.716
02/01/2023,250.532
30/12/2022,249.811
29/12/2022,250.673
28/12/2022,254.191
27/12/2022,254.239
26/12/2022,253.856
23/12/2022,254.738
22/12/2022,257.2
21/12/2022,258.755
20/12/2022,270.74
19/12/2022,263.797
16/12/2022,271.903
15/12/2022,259.304
14/12/2022,254.163
13/12/2022,253.651
12/12/2022,267.439
09/12/2022,264.911
08/12/2022,264.307
07/12/2022,267.542
06/12/2022,270.407
05/12/2022,262.591
02/12/2022,266.537
01/12/2022,274.617
30/11/2022,244.153
29/11/2022,243.727
28/11/2022,245.536
25/11/2022,240.199
24/11/2022,245.827
23/11/2022,247.713
22/11/2022,259.027
21/11/2022,268.058
18/11/2022,261.539
17/11/2022,266.787
16/11/2022,247.621
15/11/2022,239.024
14/11/2022,246.001
11/11/2022,245.792
10/11/2022,257.04
09/11/2022,289.29
08/11/2022,285.022
07/11/2022,290.534
04/11/2022,297.787
03/11/2022,314.06
02/11/2022,299.872
01/11/2022,300.383
31/10/2022,304.036
28/10/2022,301.214
27/10/2022,304.645
26/10/2022,300.367
25/10/2022,319.383
24/10/2022,336.454
21/10/2022,348.771
20/10/2022,344.08
19/10/2022,340.501
18/10/2022,337.796
17/10/2022,344.982
14/10/2022,351.1
13/10/2022,350.749
12/10/2022,338.39
11/10/2022,338.063
10/10/2022,336.526
07/10/2022,333.308
06/10/2022,327.422
05/10/2022,331.756
04/10/2022,318.227
03/10/2022,336.115
30/09/2022,345.327
29/09/2022,352.284
28/09/2022,332.267
27/09/2022,344.47
26/09/2022,335.533
23/09/2022,321.598
22/09/2022,297.773
21/09/2022,288.024
20/09/2022,295.467
19/09/2022,277.004
16/09/2022,276.335
15/09/2022,269.448
14/09/2022,259.166
13/09/2022,256.693
12/09/2022,233.601
09/09/2022,237.739
08/09/2022,255.873
07/09/2022,263.91
06/09/2022,271.376
05/09/2022,273.285
02/09/2022,269.915
01/09/2022,292.548
31/08/2022,286.522
30/08/2022,280.628
29/08/2022,261.494
26/08/2022,268.827
25/08/2022,259.912
24/08/2022,274.574
23/08/2022,293.68
22/08/2022,306.827
19/08/2022,288.048
18/08/2022,272.389
17/08/2022,272.033
16/08/2022,258.563
15/08/2022,243.642
12/08/2022,233.012
11/08/2022,230.648
10/08/2022,242.941
09/08/2022,258.249
08/08/2022,259.091
05/08/2022,273.999
04/08/2022,270.686
03/08/2022,279.911
02/08/2022,290.931
01/08/2022,287.303
29/07/2022,299.041
28/07/2022,319.393
27/07/2022,342.741
26/07/2022,352.024
25/07/2022,333.845
22/07/2022,333.269
21/07/2022,331.423
20/07/2022,329.745
19/07/2022,341.628
18/07/2022,350.165
15/07/2022,368.828
14/07/2022,378.582
13/07/2022,358.809
12/07/2022,346.554
11/07/2022,337.71
08/07/2022,326.28
07/07/2022,323.984
06/07/2022,327.906
05/07/2022,322.721
04/07/2022,313.055
01/07/2022,312.744
30/06/2022,316.683
29/06/2022,305.162
28/06/2022,290.938
27/06/2022,276.211
24/06/2022,278.79
23/06/2022,284.69
22/06/2022,282.903
21/06/2022,280.197
20/06/2022,286.625
17/06/2022,290.404
16/06/2022,293.215
15/06/2022,280.562
14/06/2022,286.563
13/06/2022,291.683
10/06/2022,268.505
09/06/2022,249.786
08/06/2022,242.893
07/06/2022,241.58
06/06/2022,236.571
03/06/2022,241.44
02/06/2022,241.298
01/06/2022,237.716
31/05/2022,236.615
30/05/2022,231.579
27/05/2022,233.518
26/05/2022,245.832
25/05/2022,257.767
24/05/2022,268.802
23/05/2022,265.875
20/05/2022,275.591
19/05/2022,277.829
18/05/2022,270.277
17/05/2022,263.018
16/05/2022,264.934
13/05/2022,263.06
12/05/2022,264.823
11/05/2022,257.927
10/05/2022,268.268
09/05/2022,274.441
06/05/2022,261.643
05/05/2022,252.281
04/05/2022,251.28
03/05/2022,253.179
02/05/2022,252.463
29/04/2022,252.042
28/04/2022,245.49
27/04/2022,243.474
26/04/2022,238.997
25/04/2022,239.117
22/04/2022,229.595
21/04/2022,221.779
20/04/2022,222.419
19/04/2022,226.778
18/04/2022,218.982
15/04/2022,218.72
14/04/2022,219.902
13/04/2022,217.579
12/04/2022,217.716
11/04/2022,216.657
08/04/2022,210.538
07/04/2022,212.06
06/04/2022,213.736
05/04/2022,209.301
04/04/2022,208.877
01/04/2022,208.561
31/03/2022,209.643
30/03/2022,207.636
29/03/2022,202.433
28/03/2022,209.849
25/03/2022,211.547
24/03/2022,215.353
23/03/2022,216.582
22/03/2022,209.181
21/03/2022,208.218
18/03/2022,194.464
17/03/2022,193.462
16/03/2022,197.001
15/03/2022,213.607
14/03/2022,215.64
11/03/2022,219.311
10/03/2022,223.282
09/03/2022,212.857
08/03/2022,234.718
07/03/2022,244.254
04/03/2022,241.102
03/03/2022,232.153
02/03/2022,230.576
01/03/2022,232.81
28/02/2022,228.997
25/02/2022,229.79
24/02/2022,229.176
23/02/2022,221.202
22/02/2022,218.969
21/02/2022,218.773
18/02/2022,215.256
17/02/2022,211.578
16/02/2022,208.853
15/02/2022,210.636
14/02/2022,218.675
11/02/2022,211.763
10/02/2022,209.225
09/02/2022,207.154
08/02/2022,213.074
07/02/2022,217.509
04/02/2022,217.629
03/02/2022,209.476
02/02/2022,206.817
01/02/2022,209.568
31/01/2022,210.675
28/01/2022,213.957
27/01/2022,204.687
26/01/2022,202.62
25/01/2022,210.85
24/01/2022,215.221
21/01/2022,205.668
20/01/2022,202.059
19/01/2022,208.075
18/01/2022,215.765
17/01/2022,211.491
14/01/2022,206.787
13/01/2022,200.795
12/01/2022,196.292
11/01/2022,196.109
10/01/2022,200.14
07/01/2022,195.732
06/01/2022,198.235
05/01/2022,194.684
04/01/2022,196.385
03/01/2022,203.85
31/12/2021,203.266
30/12/2021,204.457
29/12/2021,203.567
28/12/2021,208.374
27/12/2021,208.186
24/12/2021,207.419
23/12/2021,207.441
22/12/2021,210.355
21/12/2021,212.93
20/12/2021,218.187
17/12/2021,214.695
16/12/2021,212.66
15/12/2021,219.401
14/12/2021,218.551
13/12/2021,216.474
10/12/2021,219.817
09/12/2021,219.508
08/12/2021,216.478
07/12/2021,221.25
06/12/2021,229.479
03/12/2021,231.849
02/12/2021,229.67
01/12/2021,235.576
30/11/2021,246.452
29/11/2021,242.093
26/11/2021,249.165
25/11/2021,224.226
24/11/2021,224.459
23/11/2021,222.731
22/11/2021,214.523
19/11/2021,206.102
18/11/2021,200.817
17/11/2021,199.558
16/11/2021,197.345
15/11/2021,193.904
12/11/2021,195.405
11/11/2021,197.321
10/11/2021,196.229
09/11/2021,194.931
08/11/2021,189.698
05/11/2021,196.654
04/11/2021,202.624
03/11/2021,209.749
02/11/2021,211.159
01/11/2021,214.487
29/10/2021,212.527
28/10/2021,209.947
27/10/2021,209.337
26/10/2021,207.044
25/10/2021,208.179
22/10/2021,211.082
21/10/2021,208.931
20/10/2021,207.235
19/10/2021,208.44
18/10/2021,213.366
15/10/2021,209.579
14/10/2021,212.277
